,0
3827,NGLS
3828,VLOV
3829,ADAP
3830,RWLK
3831,KWKAQ
3832,COWN
3833,HIBB
3834,NYX
3835,SIRT
3836,PYX
3837,ARTX
3838,HHBT
3839,FEEC
3840,NICE
3841,WES
3842,LYTS
3843,SNRR1
3844,SYMX
3845,SHS
3846,CNET
3847,PTCT
3848,FSH
3849,FFIN
3850,BBU
3851,ZN
3852,KDMN
3853,GEMP
3854,MCRS
3855,LEAT
3856,ONCS
3857,USPR
3858,RADA
3859,DCO
3860,FCBC
3861,CNRR
3862,GLCH
3863,JAVA
3864,AOBC
3865,ASEI
3866,ARPJQ
3867,CPIX
3868,SABA
3869,TCPTF
3870,ALIM
3871,ARE
3872,SMMX
3873,K
3874,JAXR
3875,VISI
3876,DCM
3877,JWA
3878,NSPH
3879,PLCM
3880,SGK
3881,CHCT
3882,NJDCY
3883,CLWR
3884,SEE
3885,ALAB
3886,DYSL
3887,GISX
3888,SBBX
3889,JUNO
3890,AKS
3891,BETR
3892,CAT
3893,FSNN
3894,ASTX
3895,TPH
3896,QTM
3897,CETV
3898,MEG
3899,SPIL
3900,HS
3901,YGYI
3902,AD
3903,PRU
3904,MATX
3905,ZNGA
3906,RICE
3907,TINY
3908,YY
3909,NDLS
3910,CKFR
3911,KAR
3912,TELL
3913,WFBC
3914,GNK
3915,OPTT
3916,BRO
3917,IDIX
3918,LOOP
3919,OESX
3920,PFG
3921,VITA
3922,PRO
3923,GHCI
3924,GEQU
3925,ANCC
3926,MCHX
3927,IBA
3928,OABC
3929,DTEA
3930,MGEN
3931,NAV
3932,PROJ
3933,LDSH
3934,AIT
3935,LIFC
3936,UCI1
3937,CRMT
3938,NGAC
3939,SPWR
3940,RMD
3941,LWAY
3942,CWNOF
3943,CYNO
3944,GLUU
3945,IDC
3946,EMGC
3947,TRIDQ
3948,ATO
3949,LYB
3950,TNCC
3951,NTOL
3952,DNEX
3953,EKSO
3954,CAL1
3955,MDP
3956,PKD
3957,EUSP
3958,BAS
3959,TMH
3960,KTEC
3961,HAIN
3962,PRGX
3963,ADNC
3964,MFCO
3965,INIS
3966,CLNY
3967,USLM
3968,CCU
3969,HNBC
3970,ZIP
3971,CBI
3972,PRGS
3973,CIT
3974,PNM
3975,IVZ
3976,AOBI
3977,PCBK
3978,FLXN
3979,CMRE
3980,TVL
3981,HTBX
3982,RDHL
3983,ACUR
3984,XTNY
3985,NUMD
3986,HRS
3987,SVON
3988,LEDR
3989,DRTX
3990,SAAS
3991,VRCH
3992,GAIN
3993,MSCS
3994,FDC
3995,MKTY
3996,TOBC
3997,TGX
3998,GTIV
3999,ITCI
4000,PLXS
4001,COLL
4002,AXSM
4003,USO
4004,OSI
4005,BIOL
4006,STAA
4007,NATI
4008,OKSB
4009,BOLD
4010,SDOC
4011,SERV
4012,CYRV
4013,ARCT
4014,ANGO
4015,MPX
4016,WTXR
4017,AIRG
4018,NOR
4019,FB
4020,AON
4021,SVVC
4022,SNKI
4023,HIL
4024,ARAY
4025,TSL
4026,CXDO
4027,DD
4028,XENT
4029,RHNO
4030,IHRC
4031,SYUT
4032,WVFC
4033,VIAC
4034,NGBF
4035,CHCO
4036,SONS
4037,CSIQ
4038,MPOYQ
4039,PGEM
4040,OPK
4041,MFI
4042,SDTHQ
4043,BA
4044,COST
4045,FOOT
4046,CFL
4047,MPVD
4048,VAS
4049,IMMR
4050,LARK
4051,NAGP
4052,NTRP
4053,ASI
4054,CCF
4055,CWBC
4056,CBU
4057,SSYS
4058,BGPTQ
4059,BURL
4060,WR
4061,RPTP
4062,BANF
4063,GEF
4064,VLTC
4065,CBNR
4066,KLXI
4067,PGL
4068,SCMP
4069,CVA
4070,INFA
4071,NTRS
4072,MA
4073,JLL
4074,ALNC
4075,CAFD
4076,SCNB
4077,SP
4078,SNC
4079,NFG
4080,JOUT
4081,CXG
4082,SPGZ
4083,NKSH
4084,GPRK
4085,EIIN
4086,RINO
4087,CBPX
4088,MEMS
4089,CDE
4090,MTMD
4091,VNDA
4092,HLTH
4093,PEYE
4094,VIFL
4095,CVCY
4096,NFBK
4097,INCY
4098,LCI
4099,CDTX
4100,PENC
4101,THG
4102,SWSI
4103,DRC
4104,DSKE
4105,FUSB
4106,CBSH
4107,BCEI
4108,AXE
4109,SCCO
4110,CCK
4111,UNP
4112,RAH
4113,BCS
4114,PROS
4115,NSYS
4116,WVVI
4117,NSP
4118,DATE
4119,PF
4120,KOSP
4121,BL
4122,KEI
4123,NAUH
4124,CMI
4125,NVSL
4126,WINN
4127,VIRL
4128,DTG
4129,LKSD
4130,RVP
4131,FOR
4132,BORN
4133,MTSC
4134,NESC
4135,WOLF
4136,TNOX
4137,WCRX
4138,KIM
4139,PBNC
4140,AMCS
4141,SNNY
4142,NSAM
4143,RVI
4144,ADHD
4145,DVAX
4146,DFFN
4147,INDB
4148,PRKR
4149,PWRD
4150,XJT
4151,KEYS
4152,POPE
4153,PLAY
4154,MCX
4155,QCRH
4156,CHFI
4157,NTLS
4158,GALT
4159,PCYC
4160,ASMB
4161,MDS
4162,VCEL
4163,GIII
4164,NM
4165,GSAT
4166,WIND
4167,FN
4168,ZSAN
4169,ICLR
4170,IQNT
4171,ONB
4172,YRCW
4173,TUTR
4174,SYNT
4175,JXSB
4176,AXIM
4177,SOHU
4178,TCO
4179,GWRS
4180,AFSI
4181,CFDB
4182,RESC
4183,ORCI
4184,EBML
4185,FDMLQ
4186,TTOO
4187,UVSP
4188,LTM
4189,IFUE
4190,AFFY
4191,ATHX
4192,MPG
4193,BSF
4194,CDK
4195,MDRX
4196,END
4197,ACAS
4198,WBSN
4199,SWN
4200,LBIX
4201,RGLS
4202,EDAP
4203,TAOM
4204,TOO
4205,PVR
4206,FCAL
4207,TWO
4208,FLL
4209,INVN1
4210,ALBO
4211,ASND
4212,ASTE
4213,JRCOQ
4214,ATNM
4215,CUB
4216,EML
4217,MARA
4218,FBTXQ
4219,MOS
4220,GBGD
4221,CCP
4222,MMM
4223,VPF
4224,ULTI
4225,SLCA
4226,ATPG
4227,DHX
4228,SFG
4229,PANC
4230,NVFY
4231,NAO
4232,AIZ
4233,MATN
4234,BALT
4235,NMBL
4236,ECR
4237,KEQU
4238,NSPXD
4239,NEOS
4240,NAVB
4241,RTN
4242,EGT
4243,FADV
4244,AMBI
4245,CMXI
4246,VITC
4247,FAST
4248,HSKA
4249,AEY
4250,TLON
4251,CPT
4252,JAV
4253,OCLR1
4254,CBB
4255,PHC
4256,ACPW
4257,ISBC
4258,ATX
4259,FPRX
4260,MKTX
4261,NECB
4262,RDEA
4263,KADR
4264,GRUB
4265,INWK
4266,HAST
4267,SPSC
4268,NRTHF
4269,AGO
4270,MFLO
4271,FOSL
4272,QLGC
4273,AQMS
4274,PLNTQ
4275,HYDL
4276,IDRA
4277,ARTNA
4278,APSG
4279,AGR
4280,TISI
4281,UVIC
4282,LXU
4283,RUN
4284,FLGT
4285,PVH
4286,RJI1
4287,HENC
4288,APPS
4289,TUBE
4290,TEO
4291,CEL
4292,TNRG
4293,CBAK
4294,DXYN
4295,EM
4296,SBP
4297,CNOB
4298,GLXZ
4299,SRC
4300,MWRX
4301,ITXN
4302,AMG
4303,UHT
4304,SENR
4305,MYCC
4306,OXBR
4307,DNB
4308,BOLC
4309,HK
4310,OLLI
4311,CFS
4312,AMH
4313,BMTI
4314,MCDT
4315,INFI
4316,NMM
4317,TICC
4318,LIOX
4319,TLAB
4320,VRME
4321,WSFS
4322,RRR
4323,TNAV
4324,NENA
4325,CPPY
4326,PRTX
4327,SIGI
4328,FCEN
4329,ZIVO
4330,BXG
4331,CBNJ
4332,INGR1
4333,PFBX
4334,IDGR
4335,FITB
4336,VRTX
4337,YOSN
4338,SFA
4339,SGB
4340,HQSM
4341,LTRX
4342,SLG
4343,WRSP
4344,OSG
4345,TRAC
4346,AMSWA
4347,SPMD
4348,RA2
4349,BJGP
4350,AIR
4351,ENLV
4352,LOUD
4353,MNRO
4354,NBN
4355,LECO
4356,OB
4357,SSE
4358,BOL
4359,CCOI
4360,OKE
4361,RBA
4362,UPI
4363,STRN
4364,SEM
4365,GATX
4366,HYSL
4367,SCHW
4368,MCBC
4369,UMPQ
4370,LENXQ
4371,LAYN
4372,NANO
4373,BLS
4374,CRK
4375,GGB
4376,KZ
4377,DECK
4378,WAVX
4379,BXLT
4380,UNM
4381,MOH
4382,PBSK
4383,UNTD
4384,AP
4385,ASIA
4386,JP
4387,HWBK
4388,IMPV
4389,BUR
4390,RIVR
4391,AJRD
4392,GRPN
4393,PCYN
4394,TMK
4395,NRGP
4396,AIQ
4397,IGXT
4398,MAA
4399,GPL
4400,TPCG
4401,VBIV
4402,BABY
4403,HIIQ
4404,HTA
4405,CACI
4406,CCL
4407,PGR
4408,CTBI
4409,EVOK
4410,AOSL
4411,PME
4412,PFIN
4413,UNAM
4414,VTG
4415,ADMP
4416,VLO
4417,PRWT
4418,SSB
4419,NAPS
4420,CTRP
4421,WK
4422,RGDX
4423,APIC
4424,AAPC
4425,ZION
4426,MRCC
4427,NNBR
4428,TRNC
4429,IRWD
4430,LEXG
4431,KNM
4432,PSE
4433,PMFG
4434,MZEI
4435,PEGI
4436,ZAAP
4437,HLCSQ
4438,SBSI
4439,MYOK
4440,IBKR
4441,CXR
4442,KBAL
4443,PFSW
4444,SFXE
4445,IPXL
4446,CRED1
4447,DRYS
4448,WRB
4449,IPAR
4450,NSH
4451,IVTY
4452,IMCI
4453,TGNA
4454,CPWM
4455,PCMI
4456,IPHS
4457,KMI
4458,SNP
4459,DTSI
4460,SIR
4461,USPH
4462,VRA
4463,SPAR
4464,CBPO
4465,GEVO
4466,MFLX
4467,WEX
4468,DAC
4469,KSW
4470,TPC1
4471,MEDI
4472,UBFO
4473,SYNO
4474,EGDW
4475,ISS
4476,MCHP
4477,DDDX
4478,PXS
4479,CHYR
4480,DHIL
4481,HEAR
4482,VSCN
4483,OVBC
4484,VNET
4485,GLYC
4486,CSS
4487,NLC
4488,AV1
4489,FRD
4490,BCGI
4491,VETS
4492,PI
4493,CSL
4494,LEU
4495,WIFI
4496,BTHE
4497,RSTO
4498,ADT
4499,CMPX
4500,VIPS
4501,EDE
4502,IRWNQ
4503,LIMC
4504,VIV
4505,HEW
4506,OREX
4507,ADZA
4508,MOFG
4509,UPLD
4510,CPHR
4511,DEI
4512,DRIV
4513,SYNL
4514,TSRI
4515,MBRKQ
4516,XEL
4517,ATAI
4518,OSIS
4519,SNBT
4520,AAT
4521,MYOS
4522,RTI
4523,EARN
4524,AVLNF
4525,LFC
4526,ASPV
4527,NRX
4528,CNK
4529,LQDT
4530,ISYS
4531,ADAT
4532,PEX1
4533,ALTR
4534,LBRDA
4535,KWR
4536,AUTCF
4537,CCGM
4538,INTN
4539,PBIO
4540,ECOM
4541,MYGN
4542,YECO
4543,ROC
4544,COMV
4545,CIDM
4546,LGND
4547,ATEL
4548,EDMC
4549,BP
4550,KFY
4551,ABAX
4552,TPRE
4553,AN
4554,HOME
4555,APEI
4556,OTIC
4557,CSK
4558,HTV
4559,WATT
4560,FISV
4561,WNC
4562,OCZTQ
4563,GCBC
4564,NWE
4565,EXAM
4566,CPGX
4567,SAND
4568,NVAX
4569,CHE
4570,CFIS
4571,SMRT
4572,KNSL
4573,AHG
4574,BLTA
4575,SBPH
4576,FCVA
4577,ROH
4578,NWPX
4579,TIS
4580,EROC
4581,EMMS
4582,EMCI
4583,ESC
4584,NRGN
4585,GBX
4586,MNDO
4587,CVNSQ
4588,CEXE
4589,NYLD
4590,NUVA
4591,EMES
4592,SWK
4593,CZR1
4594,ALGI
4595,ABX
4596,UCBI
4597,VII
4598,BNT
4599,GLBR
4600,LINK
4601,PNR
4602,PZZ
4603,WTSL
4604,AGFS
4605,NGAS
4606,FHCO
4607,ATTO
4608,SAPE
4609,GQMNF
4610,VDSI
4611,OPST
4612,CUI
4613,AEGN1
4614,MEAD
4615,PNP
4616,BCSB
4617,MLR
4618,ORC
4619,ARI
4620,NPTN
4621,PEIX
4622,ALX
4623,PAS
4624,LFGR
4625,SYMM
4626,FIX
4627,STEC1
4628,MEDW
4629,FSIN
4630,ARDNA
4631,BCRX
4632,MESAQ
4633,FNCB
4634,DCGN
4635,MTBC
4636,ZU
4637,GSIC
4638,AVNA
4639,GEN
4640,CVRS
4641,RRMS
4642,DLTR
4643,SQBK
4644,MYL
4645,OSHC
4646,SJM
4647,RMI
4648,EVOL
4649,VIVO
4650,UBSI
4651,BCLI
4652,FGBI
4653,TECD
4654,SOFO
4655,NTQ
4656,MDVN
4657,ETE
4658,PTHN
4659,XUE
4660,AFI
4661,CCGI
4662,LPL
4663,GTI
4664,TXCOQ
4665,SRI
4666,SPPI
4667,FENCF
4668,ARA
4669,SII
4670,ASH
4671,MCK
4672,DKL
4673,OZM
4674,ATRC
4675,CXO
4676,FSBW
4677,NJR
4678,EVSNF
4679,ENT
4680,CTDBQ
4681,ONVO
4682,WGA
4683,MDTH
4684,SCL
4685,THRM
4686,MPWR
4687,AVEO
4688,USAK
4689,NTSP
4690,CMP
4691,IGOI
4692,PBPB
4693,TPC
4694,JMEI
4695,SMTL
4696,LH
4697,GNMX
4698,TAL1
4699,PATH
4700,CGSUF
4701,EHIC
4702,CST
4703,GPRE
4704,TLB
4705,SMIT
4706,METR
4707,IMKTA
4708,CAGZ
4709,SEP
4710,SPSX
4711,LMNX
4712,SVU
4713,EVRYQ
4714,TWMC
4715,SATCQ
4716,RIGP
4717,MYSZ
4718,OHRP
4719,CIEN
4720,FWV
4721,CBNK
4722,SUNE
4723,SHEN
4724,JUHL
4725,BN
4726,HMHC
4727,LOCM
4728,DE
4729,EGLE
4730,OIIM
4731,LGL
4732,CORSQ
4733,BLFS
4734,ASFI
4735,MITL
4736,OTTW
4737,BANC
4738,KBIO
4739,TIBX
4740,AVL1
4741,HOGS
4742,NAL
4743,FENX
4744,SRT
4745,JILL1
4746,SPN
4747,HOLX
4748,OPY
4749,APDN
4750,YDKN
4751,HOMB
4752,AWGI1
4753,DRE
4754,PSD
4755,RCAP
4756,IPCC
4757,TLOG
4758,KEX
4759,MLSS
4760,DLNO1
4761,EFSC
4762,SDPI
4763,CBKM
4764,CHS
4765,FIBK
4766,RSCR
4767,ENTL
4768,ROIC
4769,ISTR
4770,CAPN
4771,FULT
4772,BJS
4773,JACK
4774,CNNB
4775,HMTV
4776,ARIS
4777,PGTK
4778,CF1
4779,NBFAQ
4780,OXY
4781,ENVE
4782,CRWS
4783,AUY
4784,ITRI
4785,HON
4786,NMX
4787,ZAYO
4788,AEGG
4789,MBII
4790,AG
4791,LQ
4792,NCTY
4793,PLD
4794,VSTM
4795,MDF
4796,CCRE
4797,ORI
4798,CMLS
4799,ATEC
4800,VHI
4801,DLNG
4802,RNN
4803,A
4804,PPC
4805,QGEN
4806,TPX
4807,KRA
4808,WEIN
4809,BCDS
4810,HUGH
4811,ATMI
4812,FC
4813,ARLZ
4814,KCG
4815,UNCA
4816,CTL
4817,MMSI
4818,SKIS
4819,ATHM
4820,ANSW
4821,GVA
4822,BLC
4823,KERX
4824,COLB
4825,XCO
4826,FNRN
4827,UGI
4828,ELY
4829,AFFX
4830,ROCK
4831,DSGX
4832,NMGA
4833,NTY
4834,GCT
4835,FACT
4836,GEOY
4837,TMS
4838,PSMI
4839,BLMN
4840,TTM
4841,MERR
4842,DSX
4843,MRTX
4844,TRXI
4845,VITR
4846,CSGP
4847,TER
4848,DISK
4849,STO
4850,YUME
4851,TURN
4852,TECJQ
4853,PARF
4854,ECTE
4855,BBX
4856,FLR
4857,PWER
4858,GSXN
4859,IPSU
4860,MYG
4861,OWENQ
4862,BOSC
4863,FOGO
4864,GPIAU
4865,SU
4866,NRCIB
4867,EVG1
4868,PAVM
4869,WARM
4870,DX
4871,UST1
4872,ZLTQ
4873,WPT
4874,BIOC1
4875,HDS1
4876,AMPH
4877,EZM1
4878,ABGX
4879,MAPS
4880,ACC
4881,PULB
4882,SSKN
4883,SWI
4884,HLT1
4885,NHI
4886,MKTO
4887,BMRN
4888,WETF
4889,THC
4890,DANG
4891,LSTR
4892,NBTF
4893,SPRS
4894,JERT
4895,NLX
4896,PROV
4897,CMDI
4898,UWN
4899,SIG
4900,PLAY1
4901,TOUSQ
4902,NEON
4903,ENTN
4904,CDMS
4905,CKP
4906,PBY
4907,HTLF
4908,CRH
4909,CLMS
4910,XOHO
4911,BCDA
4912,UE
4913,PCRX
4914,CTO
4915,VRNT
4916,STOR
4917,STBC
4918,TLYS
4919,GOOD
4920,FRGI
4921,CBAN
4922,DATA1
4923,HDYN
4924,INCB
4925,CDRB
4926,RAVN
4927,GRCK
4928,OPTV
4929,AMPE
4930,GERN
4931,ADHH
4932,MYGG
4933,KALV
4934,HOFF
4935,XBIT
4936,SRCH
4937,TOMO
4938,JCOM
4939,CY
4940,MORN
4941,PESI
4942,CUTR
4943,SQNM
4944,TCCO
4945,ALR
4946,CPKI
4947,BNO
4948,SSNT
4949,AEE
4950,OMX
4951,MSO
4952,DRNA
4953,CXS
4954,WRLD
4955,PSBH
4956,ICOC
4957,REDE
4958,ABC
4959,ARII
4960,NTIP
4961,FTGX
4962,PUDA
4963,VSH
4964,TDOC
4965,BWEN
4966,DCNAQ
4967,LOW
4968,HLTH1
4969,CSTR
4970,ACU
4971,DHT
4972,XONE
4973,SCVL
4974,IRG
4975,NEWT
4976,ACCE
4977,SYNA
4978,CYH
4979,MU
4980,THTI
4981,DVOXQ
4982,HNDI
4983,WLDN
4984,DEL
4985,DINE
4986,UAPH
4987,DIOD
4988,KEYW1
4989,SYNP
4990,AWK
4991,TSLA
4992,TESO
4993,DEWY
4994,MOD
4995,BSTC
4996,LUV
4997,VM
4998,CLSN
4999,GV
5000,SUN
5001,GNL
5002,CDII
5003,KIPS
5004,OAS
5005,UCP
5006,CTRX1
5007,NVLN
5008,IFS
5009,DMTX
5010,RNR
5011,TTWO
5012,WWD
5013,WRN
5014,ASRV
5015,SMBC
5016,GCP
5017,CDI
5018,JPM
5019,ZOES
5020,ANRZ
5021,CRMD
5022,GIW
5023,SHLM
5024,LXFT
5025,ARCL
5026,CNEP
5027,CTCI
5028,DGIN
5029,TRS
5030,APA
5031,GPS
5032,DOOR
5033,ALSK
5034,BLUE
5035,LEVP
5036,NEU
5037,CRM
5038,TMTA
5039,VNRX
5040,XRAY
5041,CTUY
5042,RJF
5043,ROG
5044,IPII
5045,HSDT
5046,AVT
5047,QTNA
5048,CCOP
5049,BOFI
5050,HDS
5051,INSV
5052,VFPI
5053,PACD
5054,SY
5055,REED
5056,NAFC
5057,WLM
5058,CTZN
5059,TRXBQ
5060,DCP
5061,NTGR
5062,MPS
5063,MWP
5064,PED
5065,IMNP
5066,BKFS
5067,SBKC
5068,WWAY
5069,SMDI
5070,CNXC
5071,MCRB
5072,ENERQ
5073,VAC
5074,LPCN
5075,KIRK
5076,XBKS
5077,TSTRQ
5078,BLBD
5079,ALGT
5080,CJJD
5081,KNDL
5082,SLIO
5083,ENTG
5084,IPGP
5085,FTAI
5086,TFSL
5087,IFF
5088,DM
5089,PCO1
5090,NWBB
5091,MDSO
5092,XLS
5093,DVN
5094,ESS
5095,MBI
5096,ABVA
5097,PLSE
5098,PRSG
5099,AGRO
5100,ARTL
5101,PNHNF
5102,UUU
5103,FPIC
5104,STN1
5105,HRC
5106,DWCH
5107,SHPG
5108,LMOS
5109,TRMAQ
5110,BG
5111,ZIPR
5112,BK
5113,TORM
5114,AVNR
5115,TILE
5116,INPX
5117,LNTH
5118,MPG1
5119,BUF
5120,APKT
5121,DGSE
5122,THEGQ
5123,BNHN
5124,HCSG
5125,IMCB
5126,RBPAA
5127,CTCT
5128,ANIP
5129,FCF
5130,OPHT
5131,TBOW
5132,PSSI
5133,JDAS
5134,PRTR
5135,NEPT
5136,GERS
5137,ORGS
5138,VIST
5139,ACRE
5140,TAM
5141,TEF
5142,TCMD
5143,GVHR
5144,HIMX
5145,FOBB
5146,ARJ
5147,NCS
5148,RCNI
5149,FPAY
5150,ICCC
5151,XOOM
5152,PRFT
5153,GSF
5154,BWLD
5155,IROQ
5156,GMRRQ
5157,FSS
5158,CNQR
5159,MNI
5160,REXR
5161,AMZG
5162,PRSN
5163,STBZ
5164,LOPE
5165,RPD
5166,CUDA
5167,OMF
5168,NRIM
5169,ADVM
5170,AST
5171,MRIN
5172,DP
5173,SORL
5174,ESWB
5175,CGI
5176,CCEL
5177,DAIO
5178,CNW
5179,ARCC
5180,FRP
5181,SITO
5182,PONE
5183,IAIC
5184,SWWI
5185,ADEX
5186,JBSS
5187,PEBO
5188,PHS
5189,BNS
5190,DTV1
5191,EQM
5192,CTX
5193,CBCGQ
5194,FMKIQ
5195,SINT
5196,JWN
5197,SQ
5198,HTBK
5199,REMY
5200,PSTI
5201,AFR1
5202,LEAP
5203,CRA
5204,HTS
5205,CNXT1
5206,WCRS
5207,MGRC
5208,BRKR
5209,MC
5210,PERY
5211,ESYS
5212,SXL
5213,WING
5214,VODG
5215,VIAV
5216,PSXP
5217,FINL
5218,PFCB
5219,MLM
5220,HSIC
5221,MCGC
5222,PLT
5223,PRLS
5224,BFED
5225,MRK
5226,PBKS
5227,BFRE
5228,BMRC
5229,CMCT
5230,Y
5231,NILE
5232,EVBS
5233,LOAN
5234,EGP
5235,AVGO
5236,PW
5237,GLDD
5238,XPRT
5239,RWT
5240,KOP
5241,PTSI
5242,MTCT
5243,NVIV
5244,ME
5245,ROWC
5246,CCNE
5247,SPPP
5248,WBT
5249,CRI
5250,TTS
5251,WLL
5252,ASCD
5253,ARI1
5254,OI
5255,MXIM
5256,ABI1
5257,TRIV
5258,ECA
5259,WYE
5260,EXAR
5261,LLY
5262,FAF
5263,VALU
5264,WPCS
5265,MCFT
5266,NHMD
5267,TTPA
5268,BABA
5269,TCAP
5270,LRCX
5271,SUMR
5272,MPC
5273,NXRT
5274,ETEC
5275,PLNT
5276,SIZLQ
5277,GM1
5278,CUBN
5279,STS
5280,OPNT1
5281,JCG
5282,CPK
5283,PCAP
5284,ALK
5285,MDCI
5286,ARIA
5287,ASAE
5288,HCKT
5289,COGT1
5290,VEEV
5291,FI
5292,ANNB
5293,BWINB
5294,PBFX
5295,VLRX1
5296,RNG
5297,WAYN
5298,PBHC
5299,MPAA
5300,KEYN
5301,SIE
5302,GOBK
5303,OSP
5304,AVD
5305,UBS
5306,ADK
5307,INPC
5308,PLSB
5309,OSIR
5310,BEN
5311,ASGN
5312,IEC
5313,LRN
5314,WLKP
5315,RATE
5316,SUNW
5317,ICO
5318,OVRL
5319,PFTI
5320,VNOM
5321,MSBF
5322,ZYTO
5323,CCE
5324,IGL
5325,ASB
5326,EAGL
5327,MGAM
5328,BLBX
5329,SBLK
5330,AONEQ
5331,CYNI
5332,FRPT1
5333,NOW
5334,IMCL
5335,ANAB
5336,OVTI
5337,HBHC
5338,MEDP
5339,ARS
5340,IVR
5341,PCG
5342,SHF
5343,MEI
5344,ANAC
5345,CERN
5346,MBRG
5347,IL
5348,CRDN
5349,BPOP
5350,TT
5351,BKCT
5352,MNGA
5353,ASPN
5354,RDC
5355,SHP
5356,SONA
5357,EQS
5358,LPX
5359,INTL1
5360,NBR
5361,PZA1
5362,KSS
5363,CADX
5364,TALK
5365,OBLN
5366,CLFD
5367,DFCLQ
5368,FSBC
5369,GDT
5370,MRT
5371,FFEX
5372,QCCO
5373,BNK1
5374,GNC
5375,TSFG
5376,PGTI
5377,NGBL
5378,SSH
5379,TEA
5380,UNT
5381,VVC
5382,FMBH
5383,UQM
5384,SDXC
5385,APN
5386,TLRD
5387,DEPO
5388,WRC
5389,GLG
5390,MRLN
5391,OLP
5392,GLFH
5393,XLNX
5394,AEGN
5395,SSN
5396,GGAC
5397,BYFC
5398,ERGO
5399,MDGS
5400,SGC
5401,VRTV
5402,DRTE
5403,SPR
5404,EGAS
5405,LF
5406,PLXT
5407,CRNS
5408,RISK
5409,ALEX
5410,PJT
5411,GAI
5412,AEG
5413,HNSN
5414,MTP
5415,CNIG
5416,NOG
5417,ESRX
5418,VLLY
5419,WOLV
5420,THI
5421,WIX
5422,POLGA
5423,LABL
5424,FCNCA
5425,KBAY
5426,SCU
5427,NURO
5428,LAMR
5429,CYBX
5430,DENR
5431,EIGR
5432,JASN
5433,GT
5434,TBBK
5435,XIDEQ
5436,BSGM
5437,ISLN
5438,BZC
5439,LNDC
5440,VIP
5441,COLE
5442,ROIQ
5443,IIVI
5444,FIVE
5445,ISCI
5446,GSM
5447,USAC
5448,CSUN
5449,ABCP
5450,ENS
5451,NE
5452,NOBLQ
5453,SLRC
5454,ATB
5455,AXDX
5456,QURE
5457,UAMY
5458,BTUI
5459,RACE
5460,CVTX
5461,MRCY
5462,WNG
5463,TXMD
5464,DRQ
5465,HCR
5466,PRST
5467,NBIX
5468,FXS
5469,CDXI
5470,PMII
5471,HURN
5472,SF
5473,WBK
5474,FST
5475,ESNC
5476,VIRT
5477,MLNX
5478,SCDA
5479,MNC
5480,FESL
5481,CORR
5482,ONP
5483,HNZ
5484,MOGN
5485,CMNR
5486,BEP
5487,CCN
5488,IDXG
5489,BFTH
5490,TNB
5491,FOX1
5492,CETC
5493,PM
5494,VSM
5495,CORI
5496,BABB
5497,TWHR
5498,CLUB
5499,IFLG
5500,AGX
5501,OSK
5502,PVSW
5503,JAMS
5504,PDLI
5505,EVGN
5506,FSBK
5507,RHB
5508,TV
5509,GMBL
5510,LZB
5511,MSRT
5512,UBNK
5513,USBE
5514,MEDQ
5515,SYMC
5516,CHTT
5517,CIN
5518,LAB
5519,RSE
5520,ROSE
5521,MTOR
5522,USIH
5523,ENBL
5524,OHAI
5525,LGCY
5526,AU
5527,BMAQ
5528,CYBS
5529,ALY
5530,GLBS
5531,USNU
5532,LPRIQ
5533,ZSPH
5534,DXLG
5535,FMC
5536,PHMD
5537,USFD
5538,RICOY
5539,SSNI
5540,CNA
5541,ISRL
5542,CSBK
5543,NEM
5544,RELY
5545,HHER
5546,UCO1
5547,I
5548,SAVE
5549,SIRF
5550,VVI
5551,LENS
5552,ARDX
5553,CRWN
5554,DZSI
5555,WAFD
5556,AGU
5557,AXTA
5558,CDZI
5559,SUPR
5560,ZOMX
5561,RESI
5562,JBHT
5563,IDSA
5564,TITN
5565,LEXEB
5566,PTEN
5567,CTB
5568,GDW
5569,FRME
5570,SCKT
5571,FEP1
5572,GRC
5573,AXYS
5574,ITC
5575,LIFE2
5576,MCEP
5577,SGP
5578,ET
5579,BLMT1
5580,SUP
5581,CASA
5582,EPD
5583,XCRA
5584,TRC
5585,COHU
5586,ASVI
5587,NICK
5588,ZAZA
5589,ATI
5590,WRLS
5591,HEI
5592,DGIT
5593,SNA
5594,ENH
5595,VECO
5596,PX
5597,DLLR
5598,EPL
5599,VMW
5600,ROK
5601,INFU
5602,TM
5603,CNL
5604,EDIT
5605,ABBC
5606,REV
5607,LOGM
5608,MATK
5609,GPRO1
5610,F
5611,BGCP
5612,CNX
5613,BOBE
5614,RKT
5615,MFNC
5616,NVEC
5617,FFCH
5618,SWKH
5619,HMG
5620,CEC
5621,CKXE
5622,EXNT
5623,LEE
5624,BWY
5625,CLRK
5626,MICT
5627,VTL
5628,BBOX
5629,DVCR
5630,EQUR
5631,MPB
5632,VSYS
5633,GCAP
5634,TEUM
5635,MEOH
5636,ALLY
5637,POWL
5638,CNR
5639,TBI1
5640,PIH
5641,USS1
5642,RP
5643,ASN
5644,PDFS
5645,VSCP
5646,AIG
5647,CKR
5648,HME
5649,AMIC
5650,OWW
5651,INTV
5652,NEO
5653,FDRY
5654,ALDR
5655,SLRY
5656,BCYP
5657,PAH
5658,WB1
5659,FALC
5660,BEAM
5661,THX
5662,OAK
5663,MCY
5664,OMER
5665,SPNC
5666,XOMA
5667,CAVM
